0.0,-0.0,10.0
5.520660359449207,-0.6452003050626969,22.115072618467384
10.921350378576115,-1.4514973379943819,29.518040056467218
16.05230542901436,-2.620633556102487,35.20919643769282
20.696316252491727,-4.444965163868553,39.861659488137704
24.992309991925417,-7.3805227363803665,44.19473216993761
29.077215437622176,-10.98988817546528,48.31923026942545
33.035197136095796,-15.004110065814054,52.24329409633329
36.918713328068215,-19.255439393931756,55.96809324798294
40.761619490633116,-23.63539977644628,59.500468563715465
44.58761357334426,-28.06767091078391,62.85037078869882
48.41615102205473,-32.48901148312993,61.625288769116054
52.26731442626388,-36.83345403671934,58.234700148976536
56.166843199400724,-41.01581107311149,54.690058359326066
60.1525843329518,-44.9103696436124,50.999229773586194
64.2839250792691,-48.319468148567815,47.18029856660908
68.6566857216871,-50.924057686711805,43.240055782884426
73.6273271016579,-52.454417602895745,47.25025108892584
78.9390090777947,-53.33157505383888,43.07821708214852
84.42014446962159,-53.813274408451875,38.34807029999192
89.94149559335426,-54.05840284168745,32.91958695644391
95.38390272096757,-54.16669083061967,26.507646112199716
100.60844695586431,-54.203648148369936,18.3556001289352
105.42168674698796,-54.21686746987952,0
