0.0,-0.0,10.0
-2.6679451055102947,-5.18085287011033,22.537113041279444
-5.284658219035914,-10.34000890524931,30.213547913229277
-7.786066231010388,-15.450405496292092,36.20967564409832
-10.079062209276234,-20.472828794571207,41.2021570336111
-12.018737562512289,-25.346071562165584,43.88520920457582
-13.371758621190963,-29.97159324161238,39.85670853152691
-13.758059004378527,-34.188949071809624,35.94588216816839
-13.06583528067482,-38.67043900394127,40.65315438078713
-11.658496629784917,-43.13559259631419,36.40001139934347
-9.720727421354733,-47.299931913130656,31.67716904323881
-7.304453022377148,-50.80368839680457,26.56150478683712
-4.342108593514737,-53.122052537376916,24.470854116059026
-0.20629537152843908,-54.5391965770786,43.42359323223784
4.6369500277596405,-55.40939233827467,39.25751509875311
9.898439170618616,-55.950183015405486,34.218531867907835
15.39353712584164,-56.29675907674791,28.02653699242839
20.99602269526931,-56.53578943787104,19.823118061569616
26.606425702811244,-56.72690763052209,0
