0.0,0.0,6.0
-0.8024953317944633,5.907022483320896,16.566574227363862
-1.611106617132218,11.803264511026859,22.63865261969947
-2.4333688782915375,17.67559512768874,27.380528747648775
-3.280267086015889,23.50491634986731,31.38971396824789
-4.16885077412377,29.261152202499762,34.9040229599932
-5.12656092603625,34.89607867663478,36.0
-6.19830194934668,40.331036068196745,36.0
-7.457416683116885,45.43744252004772,36.0
-9.024067833922414,50.004611784597735,36.0
-11.095335510997838,53.68701060360541,35.789763596680835
-14.183451030099098,57.36241032317324,32.99827662855237
-17.878724200061747,61.025776395684886,29.677441863513096
-21.923247732294424,64.66906695755385,25.748988177617907
-26.146453721685052,68.27926000330909,20.994547295878142
-30.422415957409402,71.83496871175551,14.77576112361961
-34.63855421686747,75.3012048192771,0
